start,end,intervals,duration_hours,mean_load_mw,max_load_mw,mean_renewable_coverage_pct,mean_renewable_gap_mw
2024-02-28 06:45:00+00:00,2024-02-28 09:45:00+00:00,13,3.25,67139.95384615385,67762.4,17.40622674577677,55433.338461538464
2024-02-28 17:00:00+00:00,2024-02-28 18:45:00+00:00,8,2.0,67071.3375,67752.7,14.901564017831051,57083.25
2024-03-04 07:15:00+00:00,2024-03-04 09:00:00+00:00,8,2.0,66714.775,67384.2,22.7742134861949,51511.725
2024-03-04 16:30:00+00:00,2024-03-04 18:45:00+00:00,10,2.5,66703.75,67675.0,17.59171898119683,54971.27
2024-03-05 06:45:00+00:00,2024-03-05 06:45:00+00:00,1,0.25,65702.9,65702.9,26.080888362614136,48566.99999999999
2024-03-05 16:15:00+00:00,2024-03-05 18:45:00+00:00,11,2.75,67389.05454545454,68532.0,24.798259777282667,50678.181818181816
2024-03-06 07:15:00+00:00,2024-03-06 08:30:00+00:00,6,1.5,65917.45,66140.3,21.86383120010734,51502.1
2024-03-06 17:00:00+00:00,2024-03-06 18:45:00+00:00,8,2.0,66587.025,67669.5,14.603128872168721,56862.875
2024-03-11 17:00:00+00:00,2024-03-11 18:15:00+00:00,6,1.5,65907.95,66272.5,22.280210021584846,51223.21666666667
2024-03-12 07:15:00+00:00,2024-03-12 08:45:00+00:00,7,1.75,66048.97142857141,66565.5,22.612417092669737,51109.58571428571
2024-03-12 17:15:00+00:00,2024-03-12 18:00:00+00:00,4,1.0,65516.52500000001,65608.3,11.460772168427546,58007.899999999994
2024-03-13 16:45:00+00:00,2024-03-13 18:15:00+00:00,7,1.75,66537.3,67036.4,24.745000897890638,50072.28571428572
2024-11-05 08:45:00+00:00,2024-11-05 08:45:00+00:00,1,0.25,65443.6,65443.6,22.50624965619251,50714.7
2024-11-05 09:15:00+00:00,2024-11-05 09:15:00+00:00,1,0.25,65638.3,65638.3,25.05808346651269,49190.600000000006
2024-11-05 12:00:00+00:00,2024-11-05 12:00:00+00:00,1,0.25,65477.2,65477.2,26.47700268184956,48140.8
2024-11-05 16:30:00+00:00,2024-11-05 16:45:00+00:00,2,0.5,65601.54999999999,65625.7,7.012107535294264,61001.5
2024-11-06 07:15:00+00:00,2024-11-06 14:00:00+00:00,28,7.0,66862.7392857143,68249.3,10.709644595244088,59684.56428571429
2024-11-06 16:00:00+00:00,2024-11-06 17:45:00+00:00,8,2.0,66204.675,66526.8,3.600973038114134,63820.6875
2024-11-07 07:15:00+00:00,2024-11-07 13:30:00+00:00,26,6.5,66998.29615384617,68226.9,9.47868020191823,60639.40000000001
2024-11-07 14:00:00+00:00,2024-11-07 14:00:00+00:00,1,0.25,65477.7,65477.7,7.519964812447596,60553.799999999996
2024-11-07 15:45:00+00:00,2024-11-07 18:00:00+00:00,10,2.5,66416.79000000001,67104.4,7.273225750664731,61587.13999999999
2024-11-08 07:15:00+00:00,2024-11-08 09:00:00+00:00,8,2.0,66326.7625,67033.3,23.311032019105575,50858.2
2024-11-08 16:00:00+00:00,2024-11-08 17:15:00+00:00,6,1.5,66137.25,66531.3,26.132020837842376,48854.416666666664
2024-11-11 06:45:00+00:00,2024-11-11 11:00:00+00:00,18,4.5,68178.02222222222,69113.4,23.949363336305744,51838.62222222222
2024-11-11 12:00:00+00:00,2024-11-11 18:30:00+00:00,27,6.75,67194.4111111111,68969.9,23.774661376154246,51214.922222222216
2024-11-12 07:15:00+00:00,2024-11-12 14:30:00+00:00,30,7.5,66793.79666666666,68419.5,16.174470543515394,55975.29333333333
2024-11-12 15:15:00+00:00,2024-11-12 18:15:00+00:00,13,3.25,66926.82307692307,67894.1,12.437446087554644,58602.807692307695
2024-11-13 06:45:00+00:00,2024-11-13 19:00:00+00:00,50,12.5,68522.522,70629.5,15.567705584594764,57849.367999999995
2024-11-14 15:15:00+00:00,2024-11-14 18:45:00+00:00,15,3.75,67558.56000000001,68832.8,24.76797586087221,50827.40666666666
2024-11-15 06:45:00+00:00,2024-11-15 09:45:00+00:00,13,3.25,66988.01538461538,67687.2,22.020809692342496,52227.338461538464
2024-11-15 15:30:00+00:00,2024-11-15 18:00:00+00:00,11,2.75,66936.2,67713.2,23.144128314372633,51444.3
2024-11-21 16:00:00+00:00,2024-11-21 19:00:00+00:00,13,3.25,69738.70000000001,71432.6,23.936454033146212,53028.26153846154
2024-11-27 06:30:00+00:00,2024-11-27 08:00:00+00:00,7,1.75,67288.62857142858,68321.6,21.218882923347376,52995.357142857145
2024-11-29 06:45:00+00:00,2024-11-29 09:30:00+00:00,12,3.0,66845.99166666667,67380.3,16.66124186375194,55702.350000000006
2024-11-29 16:00:00+00:00,2024-11-29 16:45:00+00:00,4,1.0,65543.075,65616.2,19.639479876559275,52670.625
2024-11-29 17:15:00+00:00,2024-11-29 17:15:00+00:00,1,0.25,65400.1,65400.1,23.674734442302075,49916.8
2024-12-03 14:30:00+00:00,2024-12-03 18:45:00+00:00,18,4.5,68340.75555555554,69923.9,23.89206058854699,52011.49999999999
2024-12-04 06:00:00+00:00,2024-12-04 19:15:00+00:00,54,13.5,69447.25925925927,71119.6,16.43785696429259,58019.61666666667
2024-12-10 12:45:00+00:00,2024-12-10 18:45:00+00:00,25,6.25,69336.004,70534.3,21.848450332892895,54171.888
2024-12-11 06:15:00+00:00,2024-12-11 19:00:00+00:00,52,13.0,69153.24038461539,70554.3,8.272273141767862,63425.709615384614
2024-12-12 06:45:00+00:00,2024-12-12 18:15:00+00:00,47,11.75,67587.4574468085,68670.1,6.774419936470043,63002.425531914894
2024-12-13 06:30:00+00:00,2024-12-13 13:15:00+00:00,28,7.0,67874.22857142858,69195.3,18.508990335887407,55298.70000000001
2024-12-13 15:00:00+00:00,2024-12-13 17:45:00+00:00,12,3.0,66354.11666666667,67057.0,11.44012088502297,58763.91666666668
2025-01-09 06:30:00+00:00,2025-01-09 08:45:00+00:00,10,2.5,67543.42000000001,68883.6,23.13718955353521,51907.05
2025-01-13 06:00:00+00:00,2025-01-13 08:45:00+00:00,12,3.0,70119.35833333332,71453.0,16.835507814157364,58273.58333333332
2025-01-13 15:15:00+00:00,2025-01-13 16:45:00+00:00,7,1.75,72602.94285714286,74514.3,25.187023798362542,54310.97142857143
2025-01-15 06:00:00+00:00,2025-01-15 19:00:00+00:00,53,13.25,69375.26415094339,70853.1,11.653454965127128,61277.70943396226
2025-01-16 06:00:00+00:00,2025-01-16 09:30:00+00:00,15,3.75,70864.97333333333,72430.8,19.959705128925957,56677.659999999996
2025-01-16 13:30:00+00:00,2025-01-16 19:30:00+00:00,25,6.25,70040.644,72382.9,18.607518361139036,57027.628
2025-01-17 06:00:00+00:00,2025-01-17 19:00:00+00:00,53,13.25,70492.6245283019,72900.8,15.434153056103408,59578.37924528303
2025-01-20 06:00:00+00:00,2025-01-20 09:45:00+00:00,16,4.0,70517.05625,72278.2,16.38535866985288,58903.29375
2025-01-20 12:15:00+00:00,2025-01-20 19:30:00+00:00,30,7.5,69165.93666666668,71109.0,13.475706658444171,59842.62333333334
2025-01-21 05:45:00+00:00,2025-01-21 09:15:00+00:00,15,3.75,70468.28,71907.3,18.009062305716125,57749.12666666667
2025-01-21 13:45:00+00:00,2025-01-21 19:15:00+00:00,23,5.75,68719.00869565216,70828.0,14.367538345742489,58878.97391304348
2025-01-22 06:00:00+00:00,2025-01-22 08:00:00+00:00,9,2.25,68256.26666666666,69596.5,19.896881011060756,54654.06666666667
2025-01-30 06:45:00+00:00,2025-01-30 07:30:00+00:00,4,1.0,68963.225,69367.6,25.90335643377201,51099.42500000001
2025-01-30 15:45:00+00:00,2025-01-30 18:30:00+00:00,12,3.0,67512.875,68712.5,21.375276231573945,53082.841666666674
2025-01-31 16:15:00+00:00,2025-01-31 18:00:00+00:00,8,2.0,66524.4375,67292.8,16.705963341744706,55412.6875
2025-02-03 06:15:00+00:00,2025-02-03 09:15:00+00:00,13,3.25,68754.81538461539,69959.6,13.011714434043073,59746.56923076922
